,Склад,Местоположение,"Код 
номенклатуры",Краткое наименование,Описание товара,ТГ,"Зарезерви
ровано",Доступно
4861,A11_825,A11_825-069,80319614,фасады 230,"Декоративная накладка Амика, серый камень глянцевый (для шкафов навесных H96 см)",32,,1.0
4862,A11_825,A11_825-069,80321326,стеновая панель,"Стеновая панель AlbiCo SP 055, 280 см, камень ""Полоска""",32,,2.0
4863,A11_825,A11_825-069,80323429,столешница,"Столешница 1U, 300(305)х60х3,8 см, дуб Ниагара (232/S)",32,,2.0
4864,A11_825,A11_825-069,80324082,плинтус,"Профиль для столешниц Thermoplast, дуб Ниагара",32,,3.0
4865,A11_825,A11_825-069,80324812,мойка,"Мойка врезная LEX LUGANO 480 BLACK RULE000002, чёрный",32,,1.0
4866,A11_825,A11_825-069,80326889,плинтус,"Профиль для столешниц Thermoplast, дуб Вотан",32,,2.0
4867,A11_825,A11_825-069,80329680,вытяжка,Вытяжка LEX Mika GS 600 Black,32,,1.0
4868,A11_825,A11_825-069,80330292,фурнитура 230,"Петли Hettich Intermat 9943, 2 шт. (110 градусов, с амортизатором Silent System)",32,,11.0
4869,A11_825,A11_825-069,80331390,фурнитура 230,"Петля с доводчиком BOYARD H74102/2110/15/# (для нижних угловых шкафов, 180 градусов)",32,,2.0
4870,A11_825,A11_825-069,80331396,фурнитура 230,"Комплект газовых пружин и петель BOYARD GL106GR/50/4/#, серый",32,,6.0
4871,A11_825,A11_825-069,80331400,фурнитура 230,"Ручка BOYARD RS052SC.4/128/#, сатиновый хром",32,,18.0
4872,A11_825,A11_825-069,80334647,фасады 230,"Фасад шкафа 60х50 Сити Г, белый глянец",32,,1.0
4873,A11_825,A11_825-069,80337475,каркасы 230,"Каркас шкафа навесного под сушилку 60х96х34 Амика, белый",32,,1.0
4874,A11_825,A11_825-069,80339336,фурнитура 230,"Лоток для столовых приборов DIRKS LINE, антрацит (для ящика Hettich InnoTech 60 см)",32,,1.0
4875,A11_825,A11_825-069,80339913,плинтус,"Плинтус KORNER LB-23-6051, 300 см, чёрный матовый (063М)",32,,2.0
4876,A11_825,A11_825-069,80352546,стеновая панель,"Стеновая панель AlbiCo FM 043, 280 см, мост",32,,2.0
4877,A11_825,A11_825-069,80353051,фасады 230,"Фасад шкафа 60х96 Амика, серый камень",32,,2.0
4878,A11_825,A11_825-069,80353052,фасады 230,"Комплект фасадов шкафа 80х96 Амика, серый камень",32,,2.0
4879,A11_825,A11_825-069,80353062,фасады 230,"Фасад шкафа 40х72 Амика, коричневый трюфель глянцевый",32,,2.0
4880,A11_825,A11_825-069,80353064,фасады 230,"Комплект фасадов шкафа 80х72 Амика, коричневый трюфель глянцевый",32,,1.0
4881,A11_825,A11_825-069,80353066,фасады 230,"Комплект фасадов шкафа напольного с 3 выдвижными ящиками 40х72х53 Амика, коричневый трюфель глянцевый",32,,1.0
4882,A11_825,A11_825-069,80353068,фасады 230,"Комплект фасадов шкафа напольного с 2 выдвижными ящиками 60х72х53 Амика, коричневый трюфель глянцевый",32,,1.0
4883,A11_825,A11_825-069,80353072,фасады 230,"Фасад шкафа напольного под технику с выдвижным ящиком 60х72х53 Амика, коричневый трюфель глянцевый",32,,1.0
4884,A11_825,A11_825-069,80356333,кух. элементы 230,"Каркас полки навесной LPNLDSP256036_55, 60 см, чёрный муар",32,,1.0
4885,A11_825,A11_825-069,80356335,кух. элементы 230,"Каркас полки навесной LPNLDSP258036_55, 80 см, чёрный муар",32,,2.0
4886,A11_825,A11_825-069,80366259,кух. элементы 230,"Вставка в полку 800 Амика, серый перламутровый",32,,4.0
4887,A11_825,A11_825-069,80377111,плинтус,"Профиль для столешниц Thermoplast, белый глянец",32,,2.0
4888,A11_825,A11_825-069,80391784,фурнитура 230,"Ручка профильная PN(11) 01.16.320.396 (чм9) х, чёрный матовый",32,,12.0
4889,A11_825,A11_825-069,80391786,фурнитура 230,"Ручка профильная PN(11) 01.16.512.596 (чм9) х, чёрный матовый",32,,8.0
4890,A11_825,A11_825-069,80403702,фурнитура 230,"Комплект кухонных опор, H10 см, 4 шт., чёрный",32,,8.0
4891,A11_825,A11_825-069,80405600,фурнитура 230,"Цоколь кухонный, 402х9,7, чёрный (11)",32,,2.0
4892,A11_825,A11_825-069,80405605,фурнитура 230,"Цоколь кухонный, 402х14,6 см, белый (2)",32,,2.0
4893,A11_825,A11_825-069,80405612,фурнитура 230,"Комплект заглушек, H10 см, чёрный (11)",32,,1.0
4894,A11_825,A11_825-069,80412630,вытяжка,"Вытяжка MAUNFELD EAGLE 60 Glass Black, чёрный",32,,1.0
4895,A11_825,A11_825-069,80413400,встр.варочная поверхность,"Газ/панель нез. MAUNFELD EGHG.64.63CB2/G, чёрный",32,,1.0
4896,A11_825,A11_825-069,80413600,столешница,"Столешница проф-стандарт 1U, 300(305)х60х5,4 см, дуб Вотан (7052/FL)",32,,2.0
4897,A11_825,A11_825-069,80420590,планка,"Планка для столешниц торцевая 1522У, матовый хром",32,,2.0
4898,A11_825,A11_825-069,80426106,каркасы 230,"Каркас шкафа напольного 40х72х56 Амика, белый",32,,3.0
4899,A11_825,A11_825-069,80426108,каркасы 230,"Каркас шкафа напольного 60х72х56 Амика, белый",32,,1.0
4900,A11_825,A11_825-069,80426109,каркасы 230,"Каркас шкафа напольного 80х72х56 Амика, белый",32,,1.0
4901,A11_825,A11_825-069,80426111,каркасы 230,"Каркас шкафа напольного под технику 60х72х56 Амика, белый",32,,1.0
4902,A11_825,A11_825-069,80426114,каркасы 230,"Каркас шкафа напольного углового 101х72х56 Амика, белый",32,,1.0
4903,A11_825,A11_825-069,80430026,фурнитура 230,"Выдвижной ящик высокий шкафа напольного 40 см Hettich InnoTech с доводчиком, белый",32,,1.0
4904,A11_825,A11_825-069,80430027,фурнитура 230,"Выдвижной ящик низкий шкафа напольного 40 см Hettich InnoTech с доводчиком, белый",32,,2.0
4905,A11_825,A11_825-069,80430028,фурнитура 230,"Выдвижной ящик высокий шкафа напольного 60 см Hettich InnoTech с доводчиком, белый",32,,2.0
4906,A11_825,A11_825-069,80430031,фурнитура 230,"Выдвижной ящик шкафа напольного под технику 60 см Hettich InnoTech с доводчиком, белый",32,,1.0
4907,A11_825,A11_825-069,80431217,встр. посудомоеч. машина,"В/посудомоечная машина LEX PM 6062 B, нерж. сталь",32,,1.0
4908,A11_825,A11_825-069,80435110,фасады 230,"Комплект фасада с уголком шкафа напольного углового Амика, трюфель коричневый глянцевый",32,,1.0
4909,A11_825,A11_825-069,80435117,фасады 230,"Декоративная накладка Амика для шкафов напольных высотой 72 см, трюфель коричневый глянцевый",32,,2.0
4910,A11_825,A11_825-069,80437563,стул ткань,"Стул Seattle AV 424, горчичный (Confetti chai tea)/чёрный глянец",40,,2.0
4911,A11_825,A11_825-069,80438960,встр.духовка,"Эл/шкаф нез. MAUNFELD EOEC.586PW, белый",32,,1.0
4912,A11_825,A11_825-070,80293500,смеситель,"Смеситель LAVA SG01 BASALT, чёрный",32,,1.0
4913,A11_825,A11_825-070,80297352,барный стул,"Барный стул UFO MLM-620005, чёрный (60-1)/хром",40,,2.0
4914,A11_825,A11_825-070,80307226,стеновая панель,"Стеновая панель AlbiCo LT-04, 280 см, французские сыры",32,,1.0
4915,A11_825,A11_825-070,80307686,каркасы 230,"Каркас шкафа навесного 60х96х34 Амика, белый",32,,2.0
4916,A11_825,A11_825-070,80307698,каркасы 230,"Каркас шкафа-пенала 60х214х56 Амика, белый",32,,3.0
4917,A11_825,A11_825-070,80310664,встр.духовка,Эл/шкаф нез. LEX EDP 092 IX,32,,1.0
4918,A11_825,A11_825-070,80323663,столешница,"Столешница влагостойкая А, 300х3,8 см, дуб Галифакс (1180М) (с кромкой с 3 сторон)",32,,3.0
4919,A11_825,A11_825-070,80324075,планка,"Планка для столешниц торцевая 1520УR2,5, матовый хром",32,,4.0
4920,A11_825,A11_825-070,80324524,мойка,"Мойка врезная LAVA Q.1 BASALT, чёрный",32,,1.0
4921,A11_825,A11_825-070,80330136,фасады 230,"Фасад шкафа 40х72 Амика, серый перламутровый глянцевый",32,,1.0
4922,A11_825,A11_825-070,80330142,фасады 230,"Комплект фасадов шкафа напольного с 3 выдвижными ящиками 60х72х53 Амика, серый перламутровый глянцевый",32,,1.0
4923,A11_825,A11_825-070,80330143,фасады 230,"Комплект фасадов шкафа напольного с 2 выдвижными ящиками 60х72х53 Амика, серый перламутровый глянцевый",32,,2.0
4924,A11_825,A11_825-070,80330148,фасады 230,"Комплект фасадов шкафа-пенала под технику 60х204 Амика, серый перламутровый глянцевый",32,,1.0
4925,A11_825,A11_825-070,80330149,фасады 230,"Комплект фасадов шкафа-пенала 60х204 Амика, серый перламутровый глянцевый",32,,1.0
4926,A11_825,A11_825-070,80330154,фасады 230,"Фасад шкафа навесного с горизонтальным открыванием 60х36 Амика, серый перламутровый глянцевый",32,,2.0
4927,A11_825,A11_825-070,80330155,фасады 230,"Фасад шкафа навесного с горизонтальным открыванием 80х36 Амика, серый перламутровый глянцевый",32,,1.0
4928,A11_825,A11_825-070,80330162,фасады 230,"Фасад шкафа-надстройки 60х24 Амика, серый перламутровый глянцевый",32,,2.0
4929,A11_825,A11_825-070,80330163,фасады 230,"Фасад под посудомоечную машину 60х72 Амика, серый перламутровый глянцевый",32,,1.0
4930,A11_825,A11_825-070,80330172,фасады 230,"Декоративная накладка Амика, серый перламутровый глянцевый (для шкафов-пеналов с надстройкой H228 см)",32,,2.0
4931,A11_825,A11_825-070,80330253,фасады 230,"Фасад шкафа 40х72 Амика, чёрный графит",32,,2.0
4932,A11_825,A11_825-070,80330254,фасады 230,"Фасад шкафа 60х72 Амика, чёрный графит",32,,5.0
4933,A11_825,A11_825-070,80330259,фасады 230,"Комплект фасадов шкафа напольного с 3 выдвижными ящиками 60х72х53 Амика, чёрный графит",32,,1.0
4934,A11_825,A11_825-070,80330265,фасады 230,"Комплект фасадов шкафа-пенала под технику 60х204 Амика, чёрный графит",32,,1.0
4935,A11_825,A11_825-070,80330266,фасады 230,"Комплект фасадов шкафа-пенала 60х204 Амика, чёрный графит",32,,1.0
4936,A11_825,A11_825-070,80330279,фасады 230,"Фасад шкафа-надстройки 60х24 Амика, чёрный графит",32,,2.0
4937,A11_825,A11_825-070,80330289,фасады 230,"Декоративная накладка Амика, чёрный графит (для шкафов-пеналов с надстройкой H228 см)",32,,4.0
4938,A11_825,A11_825-070,80330292,фурнитура 230,"Петли Hettich Intermat 9943, 2 шт. (110 градусов, с амортизатором Silent System)",32,,23.0
4939,A11_825,A11_825-070,80330293,фурнитура 230,"Петли Hettich Intermat 9943, 3 шт. (110 градусов, с амортизатором Silent System)",32,,2.0
4940,A11_825,A11_825-070,80330295,фурнитура 230,"Подъёмный механизм HAFELE Free flap H1.5 (для шкафа навесного с горизонтальным открыванием) + петли Hettich Intermat 9943, 2 шт.",32,,3.0
4941,A11_825,A11_825-070,80330298,фурнитура 230,"Подъёмный механизм HAFELE Duo (для шкафа-надстройки) + петли Hettich Intermat 9943, 2 шт.",32,,6.0
4942,A11_825,A11_825-070,80331392,фурнитура 230,"Сушка двухуровневая BOYARD SU01/600/#, хром полированный/серый",32,,1.0
4943,A11_825,A11_825-070,80331683,каркасы 230,"Каркас шкафа навесного 60х96х30 см БН.88.12.00.000, белый",32,,1.0
4944,A11_825,A11_825-070,80333363,столешница,"Ванген-панель А, 60х82 см, дуб Галифакс (1180М) (чертёж NБ0056)",32,,4.0
4945,A11_825,A11_825-070,80337475,каркасы 230,"Каркас шкафа навесного под сушилку 60х96х34 Амика, белый",32,,2.0
4946,A11_825,A11_825-070,80338173,встр.варочная поверхность,Эл/панель нез. LEX EVH 321 BL,32,,1.0
4947,A11_825,A11_825-070,80339911,плинтус,"Плинтус KORNER LB-23-6130, 300 см, дуб Галифакс (1180М)",32,,1.0
4948,A11_825,A11_825-070,80343188,смеситель,"Смеситель LEX Tanaro Black RULE000062, чёрный",32,,1.0
4949,A11_825,A11_825-070,80353019,фасады 230,"Фасад шкафа 60х96 Амика, дуб Галифакс",32,,3.0
4950,A11_825,A11_825-070,80358618,каркасы 230,"Каркас шкафа-надстройки 60х24х56 Амика, белый",32,,4.0
4951,A11_825,A11_825-070,80363275,вытяжка,Вытяжка MAUNFELD LEE SIDE (C) 39 Black,32,,1.0
4952,A11_825,A11_825-070,80363281,встр.духовка,Эл/шкаф нез. MAUNFELD EOEM.589B2,32,,1.0
4953,A11_825,A11_825-070,80363282,встр.духовка,Эл/шкаф нез. MAUNFELD EOEC.586B2,32,,1.0
4954,A11_825,A11_825-070,80391784,фурнитура 230,"Ручка профильная PN(11) 01.16.320.396 (чм9) х, чёрный матовый",32,,4.0
4955,A11_825,A11_825-070,80391786,фурнитура 230,"Ручка профильная PN(11) 01.16.512.596 (чм9) х, чёрный матовый",32,,30.0
4956,A11_825,A11_825-070,80391787,фурнитура 230,"Ручка профильная PN(11) 01.16.672.796 (чм9) х, чёрный матовый",32,,1.0
4957,A11_825,A11_825-070,80401236,столешницы 240,"Столешница 1U, 240х60х3,8 см, чёрный (1021)",32,,2.0
4958,A11_825,A11_825-070,80403702,фурнитура 230,"Комплект кухонных опор, H10 см, 4 шт., чёрный",32,,21.0
4959,A11_825,A11_825-070,80405600,фурнитура 230,"Цоколь кухонный, 402х9,7, чёрный (11)",32,,3.0
4960,A11_825,A11_825-070,80405612,фурнитура 230,"Комплект заглушек, H10 см, чёрный (11)",32,,2.0
4961,A11_825,A11_825-070,80423041,встр. холодильник,В/холодильник MAUNFELD MBF193NFFW,32,,1.0
4962,A11_825,A11_825-070,80426106,каркасы 230,"Каркас шкафа напольного 40х72х56 Амика, белый",32,,3.0
4963,A11_825,A11_825-070,80426108,каркасы 230,"Каркас шкафа напольного 60х72х56 Амика, белый",32,,11.0
4964,A11_825,A11_825-070,80426110,каркасы 230,"Каркас шкафа напольного под мойку 60х72х56 Амика, белый",32,,1.0
4965,A11_825,A11_825-070,80426114,каркасы 230,"Каркас шкафа напольного углового 101х72х56 Амика, белый",32,,1.0
4966,A11_825,A11_825-070,80430028,фурнитура 230,"Выдвижной ящик высокий шкафа напольного 60 см Hettich InnoTech с доводчиком, белый",32,,6.0
4967,A11_825,A11_825-070,80430029,фурнитура 230,"Выдвижной ящик низкий шкафа напольного 60 см Hettich InnoTech с доводчиком, белый",32,,6.0
4968,A11_825,A11_825-070,80435111,фасады 230,"Комплект фасада с уголком шкафа напольного углового Амика, серый перламутровый глянцевый",32,,1.0
4969,A11_825,A11_825-070,80435118,фасады 230,"Декоративная накладка Амика для шкафов напольных высотой 72 см, серый перламутровый глянцевый",32,,1.0
4970,A11_825,A11_825-070,80435119,фасады 230,"Декоративная накладка Амика для шкафов напольных высотой 72 см, чёрный графит глянцевый",32,,4.0
4971,A11_825,A11_825-071,80307164,отдельные предметы,"Стакан Bormioli Rocco Cassiopea Onice 234540M04321990, 320 мл",22,,2.0
4972,A11_825,A11_825-071,80331460,встр. холодильник,В/холодильник LEX RBI 240.21 NF,32,,1.0
4973,A11_825,A11_825-071,80340531,мойка,"Мойка врезная FRANKE SID 610 114.0443.344, оникс",32,,1.0
4974,A11_825,A11_825-071,80341610,встр. СВЧ,В/микроволновая печь Teka MWE 207 FI BLACK 40581129,32,,1.0
4975,A11_825,A11_825-071,80341613,встр.духовка,Эл/шкаф нез. Teka HSB 610 BK BLACK 41560112,32,,1.0
4976,A11_825,A11_825-071,80343188,смеситель,"Смеситель LEX Tanaro Black RULE000062, чёрный",32,,1.0
4977,A11_825,A11_825-071,80377104,столешница,"Столешница 1U, 300(305)х60х3,8 см, чёрный Детройт (5016)",32,,1.0
4978,A11_825,A11_825-071,80443150,кух. гарнитур 192,"КГ Саманта, крафт табачный/бетон светлый/антрацит/detroit (5016/Pt)",32,,1.0
4979,A11_825,A11_825-072,80319465,мойка,"Мойка врезная BLANCO LEGRA 45S 522201, антрацит",32,,1.0
4980,A11_825,A11_825-072,80333738,барный стул,"Барный стул LIBRO MLM-620097, серый (F811-51)/чёрный",40,,2.0
4981,A11_825,A11_825-072,80341615,встр.духовка,Эл/шкаф нез. Teka HBB 720 BK 41560200,32,,1.0
4982,A11_825,A11_825-072,80343066,смеситель,"Смеситель BLANCO MILI 525106, антрацит",32,,1.0
4983,A11_825,A11_825-072,80343069,смеситель,"Смеситель BLANCO MILI 525127, белый",32,,1.0
4984,A11_825,A11_825-072,80350509,вытяжка,Вытяжка FRANKE FTU 3805 XS 335.0518.748,32,,1.0
4985,A11_825,A11_825-072,80370639,встр.варочная поверхность,Индукц/панель нез. Teka IBC 64010 MSS BLACK 112520012,32,,1.0
4986,A11_825,A11_825-072,80412631,вытяжка,"Вытяжка MAUNFELD EAGLE 60 Glass White, белый",32,,1.0
4987,A11_825,A11_825-072,80422337,встр. посудомоеч. машина,В/посудомоечная машина MAUNFELD MLP 12S,32,,1.0
4988,A11_825,A11_825-072,80423040,встр. холодильник,В/холодильник MAUNFELD MBF177SW,32,,1.0
4989,A11_825,A11_825-072,80438960,встр.духовка,"Эл/шкаф нез. MAUNFELD EOEC.586PW, белый",32,,1.0
4990,A11_825,A11_825-072,80443146,кух. гарнитур 192,"КГ Регина, рустик табачный/белый люкс/белый глянец/Fantasma",32,,1.0
4991,A11_825,A11_825-072,80443148,кух. гарнитур 192,"КГ Ева, глиняный/антрацит/дарк найт/кофе с молоком (NCS S2002-Y50R)",32,,1.0
4992,A11_825,A11_825-072,80443149,кух. гарнитур 192,"Гостиная Ева, глиняный/антрацит/дарк найт/кофе с молоком (NCS S2002-Y50R)",32,,1.0
4993,A11_825,A11_825-072,80444330,столешница,"Столешница Ligron Laminate+, саленто (5069)",32,,1.0
4994,A11_825,A11_825-072,80444332,столешница,"Столешница Ligron StTw, уни бланко (555)",32,,1.0
4995,A11_825,A11_825-073,80267630,стол дерево,"Стол Фаворит Классика, белая эмаль",40,,2.0
4996,A11_825,A11_825-073,80267638,стул дерево 090,"Стул Классика, белая эмаль",40,,3.0
4997,A11_825,A11_825-073,80286727,смеситель,"Смеситель FRANKE Old England 115.0060.360, хром",32,,1.0
4998,A11_825,A11_825-073,80307022,мойка,"Мойка врезная FRANKE Malta BSG 611-78 114.0391.210, оникс",32,,1.0
4999,A11_825,A11_825-073,80341614,встр.духовка,Эл/шкаф нез. Teka HSB 610 WH WHITE 41560113,32,,1.0
5000,A11_825,A11_825-073,80370640,встр.варочная поверхность,Газ/панель нез. Teka GBC 64100 KBN BLACK 112580037,32,,1.0
5001,A11_825,A11_825-073,80443147,кух. гарнитур 192,"КГ Джулия, белый люкс/белый дуб/ankara marble (2343/A)",32,,1.0
5002,A11_825,A11_825-074,80064661,банки для хранения,"Бутылка с пробкой Bormioli Rocco C.H. 633349M02321990, 720 мл, светло-зелёный",22,,2.0
5003,A11_825,A11_825-074,80073269,разделочные доски,"Доска разделочная с ручкой Oriental Way GreenWay 9/802, 21х31,5 см",22,,1.0
5004,A11_825,A11_825-074,80096745,салфетки ПВХ,"Салфетка под посуду ASA selection 78108/076, 33х46 см, белый",22,,2.0
5005,A11_825,A11_825-074,80104782,"графин, декантер","Графин Bormioli Rocco Премиум 170450GS1021990, 1,93 л",22,,1.0
5006,A11_825,A11_825-074,80106977,вытяжка,Вытяжка Jetair TOUCH IX/A/90,32,,1.0
5007,A11_825,A11_825-074,80107137,мойка,"Мойка врезная BLANCO LANTOS 45 S-IF Compact 519059, нерж. сталь",32,,1.0
5008,A11_825,A11_825-074,80271656,банки для хранения,"Банка д/хранения WALMER Wave W05120060, 600 мл",22,,2.0
5009,A11_825,A11_825-074,80275436,"Рамки, фоторамки","Фоторамка Gallery 641861-8, 20х30 см, белый",23,,1.0
5010,A11_825,A11_825-074,80282340,банки для хранения,"Банка д/хранения WALMER Wave W05120130, 1,3 л",22,,1.0
5011,A11_825,A11_825-074,80302484,кухонные полотенца,"Кух. вафельное полотенце Belezza ""Элиза"" 6120355, 40х60 см, белый (001)",22,,3.0
5012,A11_825,A11_825-074,80302487,кухонные полотенца,"Кух. вафельное полотенце Belezza ""Элиза"" 6120358, 40х60 см, синий (075)",22,,1.0
5013,A11_825,A11_825-074,80308391,салатники порционные,"Салатник Wilmax ENGLAND WL-992565/A, D14 см, белый",22,,2.0
5014,A11_825,A11_825-074,80319322,тарелки обеденные (21-28),"Тарелка обеденная keramika BADEM PT043027F, D27 см, светло-зелёный (306)",22,,2.0
5015,A11_825,A11_825-074,80319324,тарелки десертные (18-20),"Тарелка десертная keramika BADEM PT043021F, D21 см, светло-зелёный (306)",22,,2.0
5016,A11_825,A11_825-074,80319325,салатники порционные,"Салатник порционный keramika BADEM KS043012F, D12 см, светло-зелёный (306)",22,,2.0
5017,A11_825,A11_825-074,80319326,салатники сервировочные,"Салатник keramika BADEM KS043021F, D21 см, светло-зелёный (306)",22,,1.0
5018,A11_825,A11_825-074,80319327,137 кружки,"Кружка keramika BADEM KP043010F, 280 мл, светло-зелёный (306)",22,,2.0
5019,A11_825,A11_825-074,80322365,Подсвечники,"Подсвечник д/столовых свечей ""КРИСТОФФ-2"" 1424, H14,5 см",27,,2.0
5020,A11_825,A11_825-074,80323429,столешница,"Столешница 1U, 300(305)х60х3,8 см, дуб Ниагара (232/S)",32,,1.0
5021,A11_825,A11_825-074,80323777,аксессуары для приготов,"Набор кух. принадлежностей BERKRAFT City SK0107, 7 предм.",22,,1.0
5022,A11_825,A11_825-074,80324082,плинтус,"Профиль для столешниц Thermoplast, дуб Ниагара",32,,1.0
5023,A11_825,A11_825-074,80327514,Часы,"Часы настенные Михаил Москвин 20П1.18, D28 см, белый",23,,1.0
5024,A11_825,A11_825-074,80327672,разделочные доски,"Доска разделочная MARMITON 17136, 25х35 см",22,,1.0
5025,A11_825,A11_825-074,80329515,стеновая панель,"Стеновая панель AlbiCo M 19, 280 см, грифельная доска с надписями",32,,1.0
5026,A11_825,A11_825-074,80329826,Свечи базовые,"Свеча bolsius 103600359702, H24,5 см, белый, конус",27,,2.0
5027,A11_825,A11_825-074,80335019,аксессуары для приготов,"Кувшин мерный Plast team Stockholm PT1146НАТ-18, 1 л",22,,1.0
5028,A11_825,A11_825-074,80338351,аксессуары для приготов,"Тёрка 4-гранная MITTE Fiber FG0401-5S, H12,5 см, бежевый",22,,1.0
5029,A11_825,A11_825-074,80339384,отдельные предметы,"Бокал Bormioli Rocco ROMANTIC Pastel Green 335945GRS021524/1, 320 мл, зелёный",22,,2.0
5030,A11_825,A11_825-074,80341616,встр.духовка,Эл/шкаф нез. Teka HSB 635 SS 41560143,32,,1.0
5031,A11_825,A11_825-074,80341620,н-ры посуды нерж. сталь,"Набор посуды BERKRAFT Maximus LB-1886A, 6 предм.",22,,1.0
5032,A11_825,A11_825-074,80343073,смеситель,"Смеситель BLANCO TRIMA 525136, хром",32,,1.0
5033,A11_825,A11_825-074,80349089,аксессуары для вина,"Ведёрко д/льда с щипцами JUGS, 14х14,9х14 см",22,,1.0
5034,A11_825,A11_825-074,80359646,смеситель,"Смеситель для кухни MAGMA GAUJA MG1958, хром",32,,1.0
5035,A11_825,A11_825-074,80360469,аксессуары для вина,"Подставка д/бутылки WALMER WINE TIME W06202968, 29х1,5х6,8 см",22,,1.0
5036,A11_825,A11_825-074,80370638,встр.варочная поверхность,Эл/панель нез. Teka TZ 6420 40239020,32,,1.0
5037,A11_825,A11_825-074,80373392,"Рамки, фоторамки","Фоторамка Gallery 651645-6, 15х21 см, бежевый",23,,1.0
5038,A11_825,A11_825-074,80373482,Вазы настольные,"Ваза Линда 2885, H28 см",27,,1.0
5039,A11_825,A11_825-074,80376929,встр. посудомоеч. машина,В/посудомоечная машина Teka DFI 46700 114270026,32,,1.0
5040,A11_825,A11_825-074,80377378,сервизы обеденн. 6 персон,"Обеденный сервиз IMPRESS Simple FLAT-WHITE, на 6 персон, 19 предм.",22,,1.0
5041,A11_825,A11_825-074,80379298,Цветочные композиции,"Иск. букет ZH-03, H20 см, белый/зелёный",27,,2.0
5042,A11_825,A11_825-074,80379536,тарелки обеденные (21-28),"Тарелка обеденная Luminarc Идиллия Лилак Q1308, D25 см, лиловый",22,,4.0
5043,A11_825,A11_825-074,80379538,тарелки десертные (18-20),"Тарелка десертная Luminarc Идиллия Лилак Q1310, D19 см, лиловый",22,,4.0
5044,A11_825,A11_825-074,80379539,салатники порционные,"Салатник Luminarc Идиллия Лилак Q1312, D12 см, лиловый",22,,3.0
5045,A11_825,A11_825-074,80379778,Цветы искусственные срезка,"Иск. цветок ВеЩицы Репейник луговой HDF4, H90 см, розовый",27,,2.0
5046,A11_825,A11_825-074,80379782,Цветы искусственные срезка,"Иск. цветок ВеЩицы Герань луговая HDF9, H60 см, бежевый",27,,2.0
5047,A11_825,A11_825-074,80379785,Цветы искусственные срезка,"Иск. цветок ВеЩицы Гречишник полевой HDF11, H55 см, бежевый",27,,1.0
5048,A11_825,A11_825-074,80379786,Цветы искусственные срезка,"Иск. цветок ВеЩицы Буквица полевая HDF19, H80 см, тёмно-оранжевый",27,,1.0
5049,A11_825,A11_825-074,80397788,наборы,"Набор бокалов д/красного вина XTRA 40862/560, 560 мл, 6 шт.",22,,1.0
5050,A11_825,A11_825-074,80401563,Цветы искусственные срезка,"Иск. ветка ORTX2165, H75 см, в асс.",27,,3.0
5051,A11_825,A11_825-074,80401575,Цветочные композиции,"Иск. букет ORTM21088, H50 см, белый/зелёный",27,,1.0
5052,A11_825,A11_825-074,80406031,Подарочные корзины,"Корзина с ручками TONY BASKET XT19-34R, белый",27,,1.0
5053,A11_825,A11_825-074,80406032,Подарочные корзины,"Корзина с ручками TONY BASKET XT19-34FL, белый",27,,2.0
5054,A11_825,A11_825-074,80423139,разделочные доски,"Доска разделочная AGNESS Фэмили 897-071, 16х35 см",22,,1.0
5055,A11_825,A11_825-074,80427839,кухонные полотенца,"Полотенце Belezza Флоренция 6144892, 40х60 см, коричневый (021)",22,,2.0
5056,A11_825,A11_825-074,80427840,кухонные полотенца,"Полотенце Belezza Флоренция 6144893, 40х60 см, бордовый (082)",22,,4.0
5057,A11_825,A11_825-074,80427841,кухонные полотенца,"Полотенце Belezza Ривьера 6144896, 40х60, коричневый (021)",22,,2.0
5058,A11_825,A11_825-074,80435052,барный стул,"Стул полубарный Rock AV 415, тёмно-синий (confetti deep ocean)/чёрный глянец",40,,2.0
5059,A11_825,A11_825-074,80443151,кух. гарнитур 192,"КГ Мелани, серый агат/сизый кедр/irish oak (2612/P)",32,,1.0
5060,A11_825,A11_825-076,80054204,салфетки ПВХ,"Салфетка под посуду ASA selection 78052/076, 33х46 см, белый",22,,1.0
5061,A11_825,A11_825-076,80265651,Наст. лампы - офисные,"Лампа настольная на струбцине ""ТРАНСВИТ"" ""Бета"" НДБ37-60-013, белый",25,,1.0
5062,A11_825,a11_825-076,80266249,Кровать двухъярусная,"Кровать двухъярусная London BUS ЛД 513.000.000, 90х190 см, красный",36,,1.0
5063,A11_825,A11_825-076,80306746,137 кружки,"Кружка Wilmax ENGLAND WL-993018/A, 460 мл, белый",22,,2.0
5064,A11_825,A11_825-076,80320900,Матрас пружинный,"Матрас MILDEX Expert Therapy, 90х190 см",31,,2.0
5065,A11_825,a11_825-076,80323068,Шкаф 1-дверный,"Шкаф одностворчатый Модерн/Модекс-2 ЛД 522.031, дуб золотой/белый",36,,1.0
5066,A11_825,a11_825-076,80323070,Шкаф угловой 023,"Шкаф угловой 45 Модерн/Модекс-2 ЛД 522.051, дуб золотой/белый/голубой (ЛД 520.050.000 тип 1, ЛД 522.050.000)",36,,1.0
5067,A11_825,a11_825-076,80323071,Стеллаж 023,"Стеллаж с ящиками Модерн/Модекс-2 ЛД 522.061, дуб золотой/белый/голубой",36,,1.0
5068,A11_825,a11_825-076,80323072,Полка 019,"Полка Модерн/Модекс-2 ЛД 522.111, дуб золотой/голубой",36,,1.0
